Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,-4.78951016403975E-17,-7.24614443825989E-19,0.0128036064819368,0,0,0,0.142440868845747,0.000329725260961154,-2.42777509784314E-19,2.87574664829734E-20,0.000221512784465087,-8.36984009758776E-20,0.000481035646179957,0,0,0,0,0,0,package://box/meshes/base_link.STL,1,1,1,1,0,0,0,0,0,0,package://box/meshes/base_link.STL,,MyBox-1,base,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
